address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
Riverside Pky,,"252,000 SF",Lithia Springs,"Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,252,000 SF",7/31/2018,13332775,Rent Upon Request,Industrial,"252,000 SF",1 Space,GA,For Lease,Industrial,,
Riverside Pky,,"56,000 SF",Lithia Springs,"Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,56,000 SF",7/31/2018,13332837,Rent Upon Request,Industrial,"56,000 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '33 min drive', '16.1 mi'), ('Georgia Ports - Savannah', '290 min drive', '257.3 mi'), ('All Southeast Distributon, Incorporated', '8 min drive', '4.0 mi')]",
1025 Nine North Dr,,"28,800 SF",Alpharetta,"Rental Rate,$8.95 /SF/YR,Rentable Building Area,28,800 SF,Property Type,Industrial,Year Built,1997,Property Subtype,Warehouse",9/3/2019,13527029,$0.75 SF/Mo,Industrial,"1,800 SF",1 Space,GA,For Lease,Flex,,
4310 Wheeler Rd,Fenced Lot,"9,920 SF",Augusta,"Rental Rate,$4.75 /SF/YR,Property Subtype,Warehouse,Min. Divisible,4,000 SF,Rentable Building Area,9,920 SF,Property Type,Industrial,Year Built,1978",9/10/2018,13744379,$0.40 SF/Mo,Industrial,"4,000 - 9,920 SF",1 Space,GA,For Lease,Industrial,"[('Augusta Regional-Bush Field Airport', '27 min drive', '14.4 mi'), ('Georgia Ports - Savannah', '155 min drive', '127.5 mi'), ('TRANSFLO-AUGUSTA-GA', '18 min drive', '8.8 mi')]",
1700 Maple Ave SW,Air Conditioning,"53,200 SF",Rome,"Property Type,Industrial,Rentable Building Area,53,200 SF,Property Subtype,Warehouse,Year Built,1945",9/14/2018,13788240,Rent Upon Request,Industrial,"53,200 SF",1 Space,GA,For Lease,Retail,"[('Georgia Ports - Savannah', '360 min drive', '316.8 mi'), ('ATLANTA BONDED WAREHOUSE CORP.-KENNESAW-GA', '63 min drive', '44.2 mi')]",
549 Camp Lake Rd,,"1,500 SF",Monroe,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,1,500 SF,Property Type,Industrial,Year Built,2002,Property Subtype,Warehouse",1/9/2020,13815315,$0.50 SF/Mo,Industrial,"1,500 SF",1 Space,GA,For Lease,Industrial,"[('Georgia Ports - Savannah', '280 min drive', '238.7 mi'), ('NEXUS DISTRIBUTION CORP.-LAWRENCEVILLE-GA', '40 min drive', '22.2 mi')]","Lighting,Gas,Water,Sewer"
3715 1st Ave,"24 Hour Access,Fenced Lot","400,735 SF",Columbus,"Rental Rate,$3.50 /SF/YR,Property Type,Industrial,Total Space Available,123,080 SF,Property Subtype,Warehouse,Min. Divisible,8,030 SF,Rentable Building Area,400,735 SF,Max. Contiguous,101,680 SF,Year Built,1965",1/23/2020,13900047,$0.29 SF/Mo,Industrial,"8,030 - 123,080 SF",3 Spaces,GA,For Lease,Industrial,"[('Columbus Metropolitan Airport', '11 min drive', '4.7 mi'), ('Port of Panama City', '231 min drive', '185.7 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-COLUMBUS-GA', '6 min drive', '2.6 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1874 Defoor Ave NW,Air Conditioning,"43,425 SF",Atlanta,"Property Type,Industrial,Rentable Building Area,43,425 SF,Property Subtype,Warehouse,Year Built,1974",4/10/2018,13951499,Rent Upon Request,Industrial,"43,425 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '35 min drive', '17.1 mi'), ('Georgia Ports - Savannah', '284 min drive', '254.1 mi'), ('TRANSFLO-ATLANTA-GA', '3 min drive', '0.6 mi')]",
3150 Highway 42,,"1,011,907 SF",Locust Grove,"Rental Rate,$3.35 /SF/YR,Property Subtype,Warehouse,Min. Divisible,500,000 SF,Rentable Building Area,1,011,907 SF,Property Type,Industrial,Year Built,2020",10/3/2018,13953939,$0.28 SF/Mo,Industrial,"500,000 - 1,011,907 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '48 min drive', '31.6 mi'), ('Georgia Ports - Savannah', '237 min drive', '214.6 mi'), ('ODC Integrated Logistics', '11 min drive', '4.7 mi')]","Gas - Natural,Water - County Water,Sewer - County Sewer,Heating - Gas"
946 Twiggs St,,"8,913 SF",Augusta,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,8,913 SF,Property Type,Industrial,Year Built,1963,Property Subtype,Warehouse",10/15/2018,14074089,$0.33 SF/Mo,Industrial,"2,400 SF",1 Space,GA,For Lease,Industrial,"[('Augusta Regional-Bush Field Airport', '18 min drive', '8.1 mi'), ('Georgia Ports - Savannah', '151 min drive', '123.8 mi'), ('RBW Logistics', '6 min drive', '2.2 mi')]",
1286 Baker Dr,"Storage Space,Fluorescent Lighting,Air Conditioning","4,960 SF",Macon,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,4,960 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",10/15/2018,14075647,$0.33 SF/Mo,Industrial,"4,806 SF",1 Space,GA,For Lease,Industrial,"[('Middle Georgia Regional Airport', '15 min drive', '8.1 mi'), ('Georgia Ports - Savannah', '190 min drive', '170.7 mi'), ('Stanford Refrigerated Warehouse', '7 min drive', '2.7 mi')]",
5500 S Cobb Dr SE,Fenced Lot,"40,320 SF",Atlanta,"Rental Rate,$8.93 /SF/YR,Rentable Building Area,40,320 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse",3/23/2020,14119064,$0.74 SF/Mo,Industrial,"20,160 SF",1 Space,GA,For Lease,Industrial,,"Gas - Natural,Water - County Water,Sewer - County Sewer"
460 6th Ave,,"52,070 SF",Columbus,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,52,070 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse",10/23/2018,14164299,$0.33 SF/Mo,Industrial,"27,000 SF",1 Space,GA,For Lease,Industrial,,
1785 Corporate Dr,,"76,000 SF",Norcross,"Rental Rate,$7.25 /SF/YR,Rentable Building Area,76,000 SF,Property Type,Industrial,Year Built,2000,Property Subtype,Warehouse",3/24/2020,14174158,$0.60 SF/Mo,Industrial,"12,555 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '54 min drive', '33.2 mi'), ('Georgia Ports - Savannah', '297 min drive', '265.8 mi'), ('Williams Brothers Reload', '9 min drive', '3.5 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
470 Plaza Dr,,"34,563 SF",College Park,"Min. Divisible,4,000 SF,Rentable Building Area,34,563 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse",11/7/2018,14322358,Rent Upon Request,Industrial,"4,000 - 13,063 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '16 min drive', '3.4 mi'), ('Georgia Ports - Savannah', '266 min drive', '239.8 mi'), ('AMWARE DISTRIBUTION WAREHOUSES-ATLANTA-GA', '7 min drive', '2.4 mi')]",
3380 Town Point Dr,,"53,063 SF",Kennesaw,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,53,063 SF,Property Type,Industrial,Year Built,2000,Property Subtype,Warehouse",3/21/2020,14340144,$0.63 SF/Mo,Industrial,"14,000 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '52 min drive', '35.0 mi'), ('Georgia Ports - Savannah', '305 min drive', '272.5 mi'), ('ATLANTA BONDED WAREHOUSE CORP.-KENNESAW-GA', '9 min drive', '4.1 mi')]",
915 B Interstate Ridge Dr,,"37,500 SF",Gainesville,"Property Type,Industrial,Rentable Building Area,37,500 SF,Property Subtype,Warehouse,Year Built,2001",11/14/2018,14381561,Rent Upon Request,Industrial,"5,000 SF",1 Space,GA,For Lease,Industrial,"[('Georgia Ports - Savannah', '316 min drive', '253.8 mi'), ('NEXUS DISTRIBUTION CORP.-LAWRENCEVILLE-GA', '40 min drive', '32.0 mi')]",
7024 New Jesup Hwy,,"13,175 SF",Brunswick,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,13,175 SF,Property Type,Industrial,Year Built,2012,Property Subtype,Warehouse",11/16/2018,14400061,$0.46 SF/Mo,Industrial,"6,500 SF",1 Space,GA,For Lease,Industrial,"[('Georgia Ports - Brunswick', '26 min drive', '14.4 mi'), ('TRANSFLO-BRUNSWICK-GA', '11 min drive', '5.5 mi')]",
6510 Corporate Ct,Air Conditioning,"125,242 SF",Alpharetta,"Min. Divisible,17,680 SF,Rentable Building Area,125,242 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",11/19/2018,14435663,Rent Upon Request,Industrial,"17,680 - 125,242 SF",1 Space,GA,For Lease,Industrial,"[('Georgia Ports - Savannah', '315 min drive', '279.5 mi'), ('Williams Brothers Reload', '23 min drive', '12.7 mi')]","Lighting,Gas - Natural,Water - County Water,Sewer - County Sewer,Heating - Gas"
30 Corporate Ct,Air Conditioning,"147,988 SF",Alpharetta,"Min. Divisible,20,904 SF,Rentable Building Area,147,988 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",11/19/2018,14435665,Rent Upon Request,Industrial,"20,904 - 147,988 SF",1 Space,GA,For Lease,Industrial,,
2395 Pleasantdale Rd,,"102,610 SF",Doraville,"Property Type,Industrial,Rentable Building Area,102,610 SF,Property Subtype,Warehouse,Year Built,1987",12/4/2018,14545166,Rent Upon Request,Industrial,"11,030 SF",1 Space,GA,For Lease,Office/Medical,"[('Hartsfield-Jackson Atlanta International Airport', '47 min drive', '29.1 mi'), ('Georgia Ports - Savannah', '290 min drive', '260.1 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-DORAVILLE-G', '3 min drive', '0.9 mi')]",
7055 Amwiler Industrial Dr NW,,"70,125 SF",Atlanta,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,70,125 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse",12/10/2018,14597797,$0.46 SF/Mo,Industrial,"15,008 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '49 min drive', '31.6 mi'), ('Georgia Ports - Savannah', '293 min drive', '262.7 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-DORAVILLE-G', '6 min drive', '2.1 mi')]",
725 Highway 74 S,,"90,000 SF",Peachtree City,"Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,90,000 SF",4/7/2017,6747917,Rent Upon Request,Industrial,"90,000 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '47 min drive', '26.7 mi'), ('Georgia Ports - Savannah', '277 min drive', '242.4 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS, SPTS, DIV. TR', '27 min drive', '16.2 mi')]",
0 Greenwood Industrial Pky,,"485,091 SF",Mcdonough,"Min. Divisible,121,000 SF,Rentable Building Area,485,091 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",4/1/2013,6811020,Rent Upon Request,Industrial,"121,000 - 485,091 SF",1 Space,GA,For Lease,Industrial,,
1250 Eisenhower Pky,,"62,100 SF",Macon,"Rental Rate,$4.00 /SF/YR,Gross Leasable Area,62,100 SF,Property Type,Retail,Year Built,1986,Property Subtype,Supermarket,General Retail Freestanding,Industrial Warehouse",2/1/2007,7594470,$0.33 SF/Mo,Retail,"62,100 SF",1 Space,GA,For Lease,Retail,,
3654 White Sulphur Rd,,"150,000 SF",Gainesville,"Min. Divisible,5,000 SF,Rentable Building Area,150,000 SF,Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Industrial Manufacturing,Showroom,Construction Status,Proposed",6/12/2017,7643565,Rent Upon Request,Industrial,"5,000 - 150,000 SF",3 Spaces,GA,For Lease,Industrial,,
0 Riverside Pky,Storage Space,"118,200 SF",Douglasville,"Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,118,200 SF",1/25/2017,8706525,Rent Upon Request,Industrial,"118,200 SF",1 Space,GA,For Lease,Industrial,,
509 11th Ave,,"31,280 SF",Albany,"Rental Rate,$1.75 /SF/YR,Rentable Building Area,31,280 SF,Property Type,Industrial,Year Built,1911,Property Subtype,Warehouse",8/30/2017,8911805,$0.15 SF/Mo,Industrial,"31,280 SF",1 Space,GA,For Lease,Industrial,,
3107 Gray Hwy,,"7,000 SF",Gray,"Rental Rate,$3.20 /SF/YR,Property Subtype,Warehouse,Property Type,Industrial,Rentable Building Area,7,000 SF",9/15/2017,9175824,$0.27 SF/Mo,Industrial,"7,000 SF",1 Space,GA,For Lease,Industrial,,
1142 Gillionville Rd,,"12,000 SF",Albany,"Property Type,Industrial,Rentable Building Area,12,000 SF,Property Subtype,Warehouse,Year Built,1970",10/31/2017,9811851,Rent Upon Request,Industrial,"12,000 SF",1 Space,GA,For Lease,Flex,,
0 GA Hwy 16,,"1,000,000 SF",Jackson,"Min. Divisible,800,000 SF,Rentable Building Area,1,000,000 SF,Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed",11/10/2017,9939872,Rent Upon Request,Industrial,"800,000 - 1,000,000 SF",1 Space,GA,For Lease,Industrial,,
3800 Kennesaw 75 Pky NW,Air Conditioning,"85,000 SF",Kennesaw,"Min. Divisible,15,000 SF,Rentable Building Area,85,000 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Proposed",12/5/2017,10862197,Rent Upon Request,Industrial,"15,000 - 85,000 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '57 min drive', '37.6 mi'), ('Georgia Ports - Savannah', '309 min drive', '275.2 mi'), ('ATLANTA BONDED WAREHOUSE CORP.-KENNESAW-GA', '12 min drive', '4.7 mi')]","Water - City Water,Sewer - City Sewer"
943 Gainesville Hwy,,"166,986 SF",Buford,"Rental Rate,$4.55 /SF/YR,Property Subtype,Warehouse,Min. Divisible,32,922 SF,Rentable Building Area,166,986 SF,Property Type,Industrial,Year Built,2019",12/22/2017,11053489,$0.38 SF/Mo,Industrial,"32,922 - 132,896 SF",1 Space,GA,For Lease,Industrial,,
3224 2nd Ave,Fenced Lot,"52,500 SF",Columbus,"Property Type,Industrial,Rentable Building Area,52,500 SF,Property Subtype,Warehouse,Year Built,1997",1/10/2018,11204767,Rent Upon Request,Industrial,"37,500 SF",1 Space,GA,For Lease,Industrial,"[('Columbus Metropolitan Airport', '11 min drive', '4.7 mi'), ('Port of Panama City', '231 min drive', '185.6 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-COLUMBUS-GA', '6 min drive', '2.5 mi')]",
4081 Southmeadow Pky W,"24 Hour Access,Front Loading,Yard","254,172 SF",Atlanta,"Property Type,Industrial,Rentable Building Area,254,172 SF,Property Subtype,Warehouse,Year Built,1991",8/21/2019,11214668,Rent Upon Request,Industrial,"100,000 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '22 min drive', '7.4 mi'), ('Georgia Ports - Savannah', '279 min drive', '248.6 mi'), ('COMMODITY LOGISTICS, INC.-ATLANTA-GA', '13 min drive', '6.9 mi')]","Lighting - Fluorescent,Gas - Natural,Heating - Gas"
2000 Louisville Rd,"Bus Line,Fenced Lot","10,000 SF",Savannah,"Rental Rate,$4.25 /SF/YR,Rentable Building Area,10,000 SF,Property Type,Industrial,Year Built/Renovated,1948/2020,Property Subtype,Warehouse,Construction Status,Under Renovation",1/23/2018,11341977,$0.35 SF/Mo,Industrial,"10,000 SF",1 Space,GA,For Lease,Industrial,"[('Savannah/Hilton Head International Airport', '18 min drive', '7.8 mi'), ('Hilton Head Airport', '63 min drive', '36.0 mi'), ('Georgia Ports - Savannah', '9 min drive', '4.3 mi'), ('COLONIAL TERMINAL INC. (PLANT 1)-SAVANNAH-GA-101 N', '3 min drive', '1.1 mi')]",
1 Consumer Way,Fenced Lot,"136,985 SF",Columbus,"Rental Rate,$3.25 /SF/YR,Property Subtype,Warehouse,Min. Divisible,4,967 SF,Rentable Building Area,136,985 SF,Property Type,Industrial,Year Built,1992",2/27/2018,11743982,$0.27 SF/Mo,Industrial,"4,967 - 41,130 SF",1 Space,GA,For Lease,Industrial,"[('Columbus Metropolitan Airport', '14 min drive', '7.0 mi'), ('Port of Panama City', '241 min drive', '192.4 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-COLUMBUS-GA', '15 min drive', '8.5 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer"
2395 Pleasantdale Rd,,"102,610 SF",Doraville,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,102,610 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse",2/3/2020,11916536,$0.50 SF/Mo,Industrial,"5,373 - 10,853 SF",2 Spaces,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '47 min drive', '29.1 mi'), ('Georgia Ports - Savannah', '290 min drive', '260.1 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-DORAVILLE-G', '3 min drive', '0.9 mi')]",
1385 Collier Rd NW,,"90,000 SF",Atlanta,"Property Type,Industrial,Rentable Building Area,90,000 SF,Property Subtype,Warehouse,Year Built,1970",3/21/2018,12013149,Rent Upon Request,Industrial,"13,500 - 75,000 SF",2 Spaces,GA,For Lease,"Office, Industrial","[('Hartsfield-Jackson Atlanta International Airport', '35 min drive', '15.6 mi'), ('Georgia Ports - Savannah', '286 min drive', '254.8 mi'), ('TRANSFLO-ATLANTA-GA', '4 min drive', '1.4 mi')]",
1270 Progress Center Ave,,"146,800 SF",Lawrenceville,"Property Type,Industrial,Rentable Building Area,146,800 SF,Property Subtype,Warehouse,Year Built,2006",4/18/2018,12301507,Rent Upon Request,Industrial,"42,842 SF",1 Space,GA,For Lease,Industrial,"[('Georgia Ports - Savannah', '308 min drive', '252.7 mi'), ('NEXUS DISTRIBUTION CORP.-LAWRENCEVILLE-GA', '13 min drive', '6.5 mi')]","Lighting - Metal Halide,Heating"
130 E George St,,"63,000 SF",Adairsville,"Rental Rate,$2.64 /SF/YR,Rentable Building Area,63,000 SF,Property Type,Industrial,Year Built,1965,Property Subtype,Warehouse",3/13/2020,12499550,$0.22 SF/Mo,Industrial,"63,000 SF",1 Space,GA,For Lease,Industrial,,
100 Hanson Rd,,"5,460 SF",Temple,"Rental Rate,$7.69 /SF/YR,Rentable Building Area,5,460 SF,Property Type,Industrial,Year Built,2006,Property Subtype,Warehouse",5/17/2018,12597235,$0.64 SF/Mo,Industrial,"5,460 SF",1 Space,GA,For Lease,Industrial,"[('Port of Panama City', '352 min drive', '288.4 mi'), ('NS-AUSTELL-GA', '38 min drive', '28.6 mi')]",
6670 Jones Mill Ct,,"34,038 SF",Norcross,"Property Type,Industrial,Rentable Building Area,34,038 SF,Property Subtype,Warehouse,Year Built,1981",3/4/2020,12636573,Rent Upon Request,Industrial,"5,200 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '51 min drive', '32.8 mi'), ('Georgia Ports - Savannah', '295 min drive', '263.8 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-NORCROSS-GA', '5 min drive', '2.1 mi')]",
319 Corporate Pky,,"20,000 SF",Macon,"Rental Rate,$3.95 /SF/YR,Rentable Building Area,20,000 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse",5/24/2018,12661929,$0.33 SF/Mo,Industrial,"20,000 SF",1 Space,GA,For Lease,Industrial,,
9360 Industrial Trace,,"12,500 SF",Alpharetta,"Rental Rate,$8.40 /SF/YR,Rentable Building Area,12,500 SF,Property Type,Industrial,Year Built,1991,Property Subtype,Warehouse",6/4/2019,12790648,$0.70 SF/Mo,Industrial,"5,000 SF",1 Space,GA,For Lease,Industrial,"[('Georgia Ports - Savannah', '317 min drive', '281.2 mi'), ('Williams Brothers Reload', '27 min drive', '15.9 mi')]",
550 Hartman Rd,,"148,952 SF",Austell,"Property Type,Industrial,Year Built,2019,Property Subtype,Warehouse,Cross Streets,Riverside Pky,Rentable Building Area,148,952 SF",9/5/2019,12948248,Rent Upon Request,Industrial,"74,026 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '31 min drive', '17.4 mi'), ('Georgia Ports - Savannah', '287 min drive', '258.6 mi'), ('Southeastern Bonded', '8 min drive', '4.8 mi')]",
94-252 Pupuole St,Signage,"13,786 SF",Waipahu,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,13,786 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",4/26/2019,15879651,$1.00 SF/Mo,Industrial,"3,300 SF",1 Space,HI,For Lease,Industrial,"[('Honolulu International Airport', '17 min drive', '11.3 mi'), ('Honolulu Harbor, Oahu', '26 min drive', '15.3 mi')]",
91-150 Hanua St,,"226,800 SF",Kapolei,"Rental Rate,$16.80 /SF/YR,Rentable Building Area,226,800 SF,Min. Divisible,40,000 SF,Year Built,2020,Property Type,Industrial,Construction Status,Under Construction,Property Subtype,Warehouse",5/14/2019,16044000,$1.40 SF/Mo,Industrial,"40,000 - 226,800 SF",1 Space,HI,For Lease,Industrial,"[('Honolulu International Airport', '28 min drive', '19.7 mi'), ('Honolulu Harbor, Oahu', '37 min drive', '23.7 mi')]",
2106 Lauwiliwili St,Bus Line,"15,171 SF",Kapolei,"Rental Rate,$16.80 /SF/YR,Rentable Building Area,15,171 SF,Property Type,Industrial,Year Built,2006,Property Subtype,Warehouse",11/5/2019,16184552,$1.40 SF/Mo,Industrial,"1,832 SF",1 Space,HI,For Lease,Industrial,"[('Honolulu International Airport', '25 min drive', '18.1 mi'), ('Honolulu Harbor, Oahu', '34 min drive', '22.2 mi')]","Water,Sewer"
723 Umi St,"Signage,Air Conditioning","9,747 SF",Honolulu,"Rental Rate,$16.92 /SF/YR,Property Subtype,Warehouse,Min. Divisible,7,500 SF,Rentable Building Area,9,747 SF,Property Type,Industrial,Year Built,1970",6/10/2019,16305855,$1.41 SF/Mo,Industrial,"7,500 - 9,700 SF",1 Space,HI,For Lease,Industrial,"[('Honolulu International Airport', '9 min drive', '3.6 mi'), ('Honolulu Harbor, Oahu', '12 min drive', '3.7 mi')]",
