address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
24 7th St N,"Floor Drains,Property Manager on Site,Security System,Signage,Fluorescent Lighting,Air Conditioning","1,760 SF",Sauk Rapids,"Rental Rate,$12.96 /SF/YR,Rentable Building Area,1,760 SF,Property Type,Industrial,Year Built,2000,Property Subtype,Warehouse",11/20/2019,17777273,$1.08 SF/Mo,Industrial,"1,760 SF",1 Space,MN,For Lease,Flex,"[('Port of Shreveport', '1,242 min drive', '1,058.6 mi'), (""MAIER'S TRANSFER CO.-ST. CLOUD-MN"", '9 min drive', '4.9 mi')]",
525 NW 6th Ave,,"17,395 SF",Rochester,"Rental Rate,$6.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,690 SF,Rentable Building Area,17,395 SF,Property Type,Industrial,Year Built,1950",1/6/2020,18091957,$0.54 SF/Mo,Industrial,"1,690 - 7,208 SF",1 Space,MN,For Lease,Flex,"[('Rochester International Airport', '16 min drive', '10.6 mi'), ('Port of Shreveport', '1,129 min drive', '960.2 mi'), ('Cargill AgHorizons', '70 min drive', '45.8 mi')]",
2231 Edgewood Ave S,Signage,"19,668 SF",Saint Louis Park,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,19,668 SF,Property Type,Industrial,Year Built,1961,Property Subtype,Warehouse",1/9/2020,18139879,$0.83 SF/Mo,Industrial,"1,364 SF",1 Space,MN,For Lease,Office,"[('Target Field Station Commuter Rail (Northstar Corridor)', '13 min drive', '5.6 mi'), ('Minneapolis–Saint Paul International Airport', '26 min drive', '16.3 mi'), ('Port of Shreveport', '1,167 min drive', '993.5 mi'), ('MID AMERICAN DISTRIBUTION CENTER', '17 min drive', '7.3 mi')]",
777 N Industrial Rd,Fenced Lot,"4,608 SF",Mankato,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,4,608 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",2/10/2020,18476095,$0.50 SF/Mo,Industrial,"4,608 SF",1 Space,MN,For Lease,Industrial,"[('Port of Shreveport', '1,140 min drive', '969.0 mi'), ('Dill Co.', '24 min drive', '18.2 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
5564 N 152nd St,Signage,"67,987 SF",Hugo,"Rental Rate,$4.25 /SF/YR,Rentable Building Area,67,987 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse",2/25/2020,18642266,$0.35 SF/Mo,Industrial,"67,987 SF",1 Space,MN,For Lease,Industrial,"[('Minneapolis–Saint Paul International Airport', '41 min drive', '27.7 mi'), ('Port of Shreveport', '1,189 min drive', '1,011.0 mi'), ('DEDICATED LOGISTICS-SAINT PAUL-MN-2896 CENTR', '29 min drive', '19.5 mi')]","Lighting - Incandescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
7309 Lake Dr,"Fenced Lot,Yard","25,688 SF",Lino Lakes,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,25,688 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse",2/26/2020,18650642,$0.42 SF/Mo,Industrial,"3,220 SF",1 Space,MN,For Lease,Industrial,"[('Minneapolis–Saint Paul International Airport', '40 min drive', '26.0 mi'), ('Port of Shreveport', '1,185 min drive', '1,009.1 mi'), ('COMMERCIAL TRANSLOAD OF MINNESOTA-FRIDLEY-MN', '20 min drive', '12.1 mi')]","Lighting,Gas - Natural,Water,Heating"
18190 Dairy Ln,,"44,710 SF",Jordan,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,44,710 SF,Property Type,Industrial,Year Built,2005,Property Subtype,Warehouse",3/4/2020,18739044,$0.83 SF/Mo,Industrial,"1,203 - 3,193 SF",2 Spaces,MN,For Lease,Office,"[('Minneapolis–Saint Paul International Airport', '38 min drive', '26.9 mi'), ('Port of Shreveport', '1,154 min drive', '981.1 mi'), ('Rahr Malting Co.', '16 min drive', '9.3 mi')]",
27880 Lakeview Dr,,"27,500 SF",Wixom,"Property Type,Industrial,Rentable Building Area,27,500 SF,Property Subtype,Warehouse,Year Built,2019",8/11/2017,8629568,Rent Upon Request,Industrial,"10,711 SF",1 Space,MI,For Lease,Industrial,,
4570 Commercial Ave,"Signage,Air Conditioning","55,882 SF",Portage,"Rental Rate,$5.95 - $6.25 /SF/YR,Rentable Building Area,55,882 SF,Property Type,Industrial,Year Built/Renovated,1995/1999,Property Subtype,Manufacturing,Industrial Distribution,Industrial Warehouse,Cross Streets,n/a",7/23/2019,8735796,$0.50 - $0.52 SF/Mo,Industrial,"3,470 - 12,998 SF",2 Spaces,MI,For Lease,Industrial,"[('Kalamazoo/Battle Creek International Airport', '8 min drive', '3.2 mi'), ('Port of Baltimore', '685 min drive', '616.2 mi'), ('LEWIS C HOWARD INC', '13 min drive', '6.6 mi')]","Water - City Water,Sewer - City Sewer"
500 Centerpoint Pky,"Floor Drains,Fluorescent Lighting","363,200 SF",Pontiac,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,363,200 SF,Min. Divisible,45,000 SF,Year Built,1991,Property Type,Industrial,Cross Streets,Centerpoint Pkwy & Enterprise Dr,Property Subtype,Warehouse,Flex Research & Development",5/4/2017,8820394,$0.46 SF/Mo,Industrial,"45,000 - 90,000 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '38 min drive', '26.4 mi'), ('Detroit Metropolitan Airport', '61 min drive', '44.5 mi'), ('Port of Baltimore', '622 min drive', '554.2 mi'), ('Total Foods Corporation', '22 min drive', '12.1 mi')]","Lighting - Metal Halide,Heating - Electric"
17720 W Jefferson Ave,Fenced Lot,"10,000 SF",Riverview,"Rental Rate,$4.95 /SF/YR,Rentable Building Area,10,000 SF,Property Type,Industrial,Year Built,2003,Property Subtype,Warehouse",8/25/2017,8832810,$0.41 SF/Mo,Industrial,"10,000 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '25 min drive', '13.7 mi'), ('Detroit City Airport', '40 min drive', '22.3 mi'), ('Port of Baltimore', '578 min drive', '512.6 mi'), ('WHITING DISTRIBUTION-RIVERVIEW (DETROIT)-MI', '9 min drive', '4.3 mi')]",Heating - Gas
33900 W 9 Mile Rd,Fenced Lot,"31,440 SF",Farmington Hills,"Rental Rate,$6.15 /SF/YR,Rentable Building Area,31,440 SF,Property Type,Industrial,Year Built,1963,Property Subtype,Warehouse",4/14/2016,8894445,$0.51 SF/Mo,Industrial,"31,000 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '37 min drive', '21.4 mi'), ('Detroit Metropolitan Airport', '34 min drive', '25.8 mi'), ('Port of Baltimore', '597 min drive', '533.6 mi'), ('THE FOODS CORPORATION-WEST BLOOMFIELD-MI', '15 min drive', '7.8 mi')]",
32485-32499 Schoolcraft Rd,,"28,800 SF",Livonia,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,28,800 SF,Property Type,Industrial,Year Built/Renovated,1973/2002,Property Subtype,Warehouse",6/26/2018,9020872,$1.00 SF/Mo,Industrial,"1,000 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '28 min drive', '14.3 mi'), ('Detroit City Airport', '31 min drive', '19.4 mi'), ('Port of Baltimore', '592 min drive', '530.5 mi'), ('CP RAILWAY-DETROIT-MI', '12 min drive', '7.2 mi')]",Heating - Gas
12585-12623 Farmington Rd,,"30,600 SF",Livonia,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,30,600 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse",10/16/2018,9020873,$0.83 SF/Mo,Industrial,"1,200 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '32 min drive', '20.3 mi'), ('Detroit Metropolitan Airport', '29 min drive', '22.3 mi'), ('Port of Baltimore', '592 min drive', '530.1 mi'), ('Wayne Industries, Incorporated', '18 min drive', '8.6 mi')]",
600 W Maple Rd,Signage,"43,300 SF",Troy,"Rental Rate,$9.00 /SF/YR,Property Type,Industrial,Total Space Available,15,000 SF,Property Subtype,Warehouse,Min. Divisible,2,000 SF,Rentable Building Area,43,300 SF,Max. Contiguous,10,000 SF,Year Built,1975",3/1/2018,9149244,$0.75 SF/Mo,Industrial,"2,000 - 15,000 SF",3 Spaces,MI,For Lease,Industrial,"[('Detroit City Airport', '27 min drive', '16.6 mi'), ('Detroit Metropolitan Airport', '52 min drive', '37.4 mi'), ('Port of Baltimore', '611 min drive', '544.5 mi'), ('BNSF-DETROIT-MI', '18 min drive', '10.9 mi')]",
543-575 Amelia St,,"29,827 SF",Plymouth,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,29,827 SF,Property Type,Industrial,Year Built,1930,Property Subtype,Warehouse",9/13/2017,9206474,$0.42 SF/Mo,Industrial,"29,800 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '26 min drive', '18.7 mi'), ('Detroit City Airport', '40 min drive', '24.9 mi'), ('Port of Baltimore', '589 min drive', '526.5 mi'), ('Wayne Industries, Incorporated', '17 min drive', '10.6 mi')]",Heating - Gas
11281-11305 James St,Signage,"45,171 SF",Holland,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,45,171 SF,Property Type,Flex,Year Built,1990,Property Subtype,Light Manufacturing,Industrial Warehouse,Cross Streets,112th Ave,Building Class,C",1/24/2019,9244683,$0.46 SF/Mo,Flex,"5,894 SF",1 Space,MI,For Lease,Flex,"[('Muskegon County Airport', '47 min drive', '30.7 mi'), ('Gerald R. Ford International Airport', '53 min drive', '37.3 mi')]",Sewer
28990 S Wixom Rd,"Security System,Signage","60,000 SF",Wixom,"Rental Rate,$9.50 /SF/YR,Rentable Building Area,60,000 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",1/17/2012,9338178,$0.79 SF/Mo,Industrial,"2,516 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '37 min drive', '30.4 mi'), ('Detroit City Airport', '43 min drive', '32.6 mi'), ('Port of Baltimore', '600 min drive', '538.2 mi'), ('TRANSFLO-WIXON-MI', '2 min drive', '0.9 mi')]","Lighting - Halide,Gas,Heating - Gas"
23192 Commerce Dr,Security System,"7,332 SF",Farmington Hills,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,7,332 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",10/9/2017,9500028,$0.83 SF/Mo,Industrial,"2,300 SF",1 Space,MI,For Lease,Office,"[('Detroit Metropolitan Airport', '35 min drive', '25.2 mi'), ('Detroit City Airport', '42 min drive', '29.3 mi'), ('Port of Baltimore', '598 min drive', '533.0 mi'), ('THE FOODS CORPORATION-WEST BLOOMFIELD-MI', '18 min drive', '10.0 mi')]",Heating - Gas
35700 Mac Dr,,"25,000 SF",Romulus,"Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,25,000 SF",10/11/2017,9525505,Rent Upon Request,Industrial,"25,000 SF",1 Space,MI,For Lease,Industrial,,
2211 W Tyson St,Fenced Lot,"79,000 SF",Jackson,"Property Type,Industrial,Year Built,1924,Property Subtype,Warehouse,Cross Streets,Tyson St. and S. Forest St.,Rentable Building Area,79,000 SF",10/13/2017,9570009,Rent Upon Request,Industrial,"300 - 73,900 SF",3 Spaces,MI,For Lease,"Office, Industrial","[('Port of Baltimore', '614 min drive', '544.4 mi'), ('Miller Truck and Storage Company', '5 min drive', '2.2 mi')]",
5425 Perry Dr,,"52,800 SF",Waterford,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,52,800 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",3/15/2019,9622265,$0.58 SF/Mo,Industrial,"4,800 SF",1 Space,MI,For Lease,Industrial,"[('Bishop International Airport', '41 min drive', '30.2 mi'), ('Detroit City Airport', '53 min drive', '35.6 mi'), ('Port of Baltimore', '622 min drive', '550.1 mi'), ('Total Foods Corporation', '28 min drive', '13.5 mi')]","Lighting - Fluorescent,Heating - Gas"
6520-6532 Edenvale Blvd,"Bus Line,Signage","53,800 SF",Eden Prairie,"Rental Rate,$4.00 - $14.00 /SF/YR,Property Subtype,Service,Industrial Warehouse,Office Building,Min. Divisible,1,000 SF,Rentable Building Area,53,800 SF,Property Type,Industrial,Year Built,1987",10/4/2019,4107003,$0.33 - $1.17 SF/Mo,Industrial,"1,000 - 23,569 SF",9 Spaces,MN,For Lease,"Office, Industrial","[('Minneapolis–Saint Paul International Airport', '22 min drive', '14.5 mi'), ('Port of Shreveport', '1,163 min drive', '991.6 mi'), ('Rahr Malting Co.', '21 min drive', '10.9 mi')]",
600 E 14th St,"Skylights,Storage Space,Fluorescent Lighting,Air Conditioning","462,000 SF",Albert Lea,"Rental Rate,$2.75 /SF/YR,Rentable Building Area,462,000 SF,Property Type,Industrial,Year Built/Renovated,1965/1979,Property Subtype,Warehouse,Industrial Distribution",10/24/2018,4173164,$0.23 SF/Mo,Industrial,"113,000 - 349,121 SF",2 Spaces,MN,For Lease,Industrial,"[('Port of Shreveport', '1,057 min drive', '894.5 mi'), ('FARMERS COOPERATIVE CO.-MANLY-IA', '41 min drive', '31.8 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
2601-2615 Highway 13 W,"Bus Line,Signage","31,920 SF",Burnsville,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,31,920 SF,Property Type,Industrial,Year Built,1981,Property Subtype,Warehouse",3/2/2018,4175497,$1.00 SF/Mo,Industrial,850 SF,1 Space,MN,For Lease,Industrial,"[('Minneapolis–Saint Paul International Airport', '20 min drive', '12.7 mi'), ('Port of Shreveport', '1,146 min drive', '977.6 mi'), (""ALEXANDER'S MOVING AND STORAGE-BLOOMINGTON-MN"", '14 min drive', '9.0 mi')]",
700 Commerce Dr,,"43,396 SF",Woodbury,,3/5/2020,5437406,$1.92 SF/Mo,Office,"1,044 SF",1 Space,MN,For Lease,Office,"[('Minneapolis–Saint Paul International Airport', '31 min drive', '20.1 mi')]",
14600 N 21st Ave,"Bus Line,Signage,Fluorescent Lighting,Monument Signage","434,441 SF",Plymouth,"Rental Rate,$4.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,100,000 SF,Rentable Building Area,434,441 SF,Property Type,Industrial,Year Built,1986",2/24/2017,6061897,$0.38 SF/Mo,Industrial,"100,000 - 216,512 SF",1 Space,MN,For Lease,Industrial,"[('Minneapolis–Saint Paul International Airport', '31 min drive', '21.8 mi'), ('Port of Shreveport', '1,173 min drive', '999.0 mi'), ('MID AMERICAN DISTRIBUTION CENTER', '21 min drive', '10.9 mi')]",Lighting - Fluorescent
1618-1620 Central Ave NE,"Property Manager on Site,Security System,Signage,Air Conditioning","250,026 SF",Minneapolis,"Rental Rate,$4.50 - $11.00 /SF/YR,Property Type,Industrial,Total Space Available,23,202 SF,Property Subtype,Warehouse,Flex Research & Development,OfficeLoft Creative Space,Min. Divisible,614 SF,Rentable Building Area,250,026 SF,Max. Contiguous,3,982 SF,Year Built,1901",4/13/2020,6254362,$0.38 - $0.92 SF/Mo,Industrial,"614 - 23,202 SF",10 Spaces,MN,For Lease,"Office, Industrial","[('Target Field Station Commuter Rail (Northstar Corridor)', '8 min drive', '2.7 mi'), ('Fridley Station Commuter Rail (Northstar Corridor)', '15 min drive', '7.0 mi'), ('Minneapolis–Saint Paul International Airport', '25 min drive', '12.6 mi'), ('Port of Shreveport', '1,169 min drive', '994.5 mi'), ('CANADIAN PACIFIC RAILWAYS-MINNEAPOLIS-MN-630 30TH', '5 min drive', '1.5 mi')]",Heating
101 Benton Dr,"Fenced Lot,Signage","30,000 SF",Sauk Rapids,"Rental Rate,$5.75 /SF/YR,Property Subtype,Warehouse,Industrial Manufacturing,Min. Divisible,15,000 SF,Rentable Building Area,30,000 SF,Property Type,Industrial,Year Built,1995",4/7/2017,6706035,$0.48 SF/Mo,Industrial,"15,000 - 30,000 SF",1 Space,MN,For Lease,Industrial,"[('Port of Shreveport', '1,246 min drive', '1,061.7 mi'), (""MAIER'S TRANSFER CO.-ST. CLOUD-MN"", '10 min drive', '5.2 mi')]",
6301 Bandel Rd NW,,"67,000 SF",Rochester,"Rental Rate,$6.50 - $12.00 /SF/YR,Rentable Building Area,67,000 SF,Property Type,Flex,Year Built,1985,Building Class,C",3/12/2019,7265552,$0.54 - $1.00 SF/Mo,Flex,"1,400 - 7,964 SF",2 Spaces,MN,For Lease,"Office, Industrial","[('Rochester International Airport', '20 min drive', '14.2 mi')]",
8550 Zachary Ln,,"204,120 SF",Maple Grove,"Rental Rate,$5.25 /SF/YR,Rentable Building Area,204,120 SF,Min. Divisible,34,020 SF,Year Built,2020,Property Type,Industrial,Cross Streets,Zachary Lane,Property Subtype,Warehouse",7/7/2017,8018271,$0.44 SF/Mo,Industrial,"34,020 - 93,791 SF",1 Space,MN,For Lease,Industrial,"[('Anoka Station Commuter Rail (Northstar Corridor)', '17 min drive', '9.3 mi')]",
275 2nd Ave SE,,"60,000 SF",Saint Paul,"Rental Rate,$6.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,3,000 SF,Rentable Building Area,60,000 SF,Property Type,Industrial,Year Built,1980",7/12/2017,8892061,$0.50 SF/Mo,Industrial,"3,000 - 5,000 SF",1 Space,MN,For Lease,Industrial,,Heating
124 Columbia Ct W,Signage,"58,659 SF",Chaska,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,58,659 SF,Property Type,Industrial,Year Built,1990,Property Subtype,Warehouse",1/8/2015,8944218,$0.42 SF/Mo,Industrial,"58,659 SF",1 Space,MN,For Lease,Industrial,"[('Minneapolis–Saint Paul International Airport', '32 min drive', '21.5 mi'), ('Port of Shreveport', '1,173 min drive', '998.7 mi'), ('Rahr Malting Co.', '16 min drive', '6.5 mi')]",
3249 N County Road 45,"Buss Ducts,Property Manager on Site,Yard,Storage Space,Fluorescent Lighting,Air Conditioning","147,000 SF",Owatonna,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,147,000 SF,Property Type,Industrial,Year Built/Renovated,1989/2019,Property Subtype,Warehouse",7/17/2019,9375341,$0.33 SF/Mo,Industrial,"8,200 - 147,000 SF",4 Spaces,MN,For Lease,"Office, Industrial","[('Port of Shreveport', '1,095 min drive', '929.8 mi'), ('Dill Co.', '38 min drive', '29.8 mi')]","Lighting - Fluorescent,Gas - Natural,Water - Well,Sewer - Septic Field,Heating - Gas"
7981 Town Hall Rd NW,,"17,760 SF",Walker,"Rental Rate,$3.50 /SF/YR,Rentable Building Area,17,760 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse",10/30/2017,9784384,$0.29 SF/Mo,Industrial,"17,760 SF",1 Space,MN,For Lease,Industrial,"[('Port of Shreveport', '1,396 min drive', '1,176.7 mi'), (""STEWART'S FOREST PRODUCTS-BAXTER-MN"", '91 min drive', '61.9 mi')]","Gas - Propane,Heating - Electric"
4810 Lilac Dr,Fenced Lot,"45,000 SF",Minneapolis,"Rental Rate,$14.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,150 SF,Rentable Building Area,45,000 SF,Property Type,Industrial,Year Built,1957",12/5/2017,10860994,$1.17 SF/Mo,Industrial,"150 - 3,350 SF",1 Space,MN,For Lease,Office,"[('Fridley Station Commuter Rail (Northstar Corridor)', '10 min drive', '5.0 mi'), ('Target Field Station Commuter Rail (Northstar Corridor)', '16 min drive', '6.3 mi'), ('Minneapolis–Saint Paul International Airport', '32 min drive', '21.7 mi'), ('Port of Shreveport', '1,174 min drive', '998.8 mi'), ('MID AMERICAN DISTRIBUTION CENTER', '10 min drive', '4.2 mi')]",
14200-14280 N 23rd Ave,"Bus Line,Signage","64,266 SF",Plymouth,"Rental Rate,$4.50 - $13.78 /SF/YR,Rentable Building Area,64,266 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",4/10/2020,11052451,$0.38 - $1.15 SF/Mo,Industrial,"1,250 - 7,563 SF",3 Spaces,MN,For Lease,"Office, Flex","[('Minneapolis–Saint Paul International Airport', '31 min drive', '21.6 mi'), ('Port of Shreveport', '1,172 min drive', '998.8 mi'), ('MID AMERICAN DISTRIBUTION CENTER', '21 min drive', '10.8 mi')]",
1495 Steiger Lake Ln,Signage,"24,604 SF",Victoria,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,24,604 SF,Property Type,Industrial,Year Built,1981,Property Subtype,Warehouse",11/20/2019,11293115,$0.38 SF/Mo,Industrial,"5,935 SF",1 Space,MN,For Lease,Industrial,"[('Minneapolis–Saint Paul International Airport', '34 min drive', '23.1 mi'), ('Port of Shreveport', '1,175 min drive', '1,000.3 mi'), ('Rahr Malting Co.', '20 min drive', '11.5 mi')]",
1600 Gervais Ave,Signage,"58,558 SF",Maplewood,"Rental Rate,$4.75 /SF/YR,Rentable Building Area,58,558 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse",6/28/2019,13513736,$0.40 SF/Mo,Industrial,"21,637 SF",1 Space,MN,For Lease,Industrial,"[('Minneapolis–Saint Paul International Airport', '28 min drive', '17.3 mi'), ('Port of Shreveport', '1,177 min drive', '1,000.6 mi'), ('ATLAS COLD STORAGE-ST. PAUL-MN', '17 min drive', '9.2 mi')]",
14201 Ewing Ave S,,"21,000 SF",Burnsville,"Rental Rate,$5.91 /SF/YR,Rentable Building Area,21,000 SF,Property Type,Industrial,Year Built,1981,Property Subtype,Warehouse",7/8/2019,13638398,$0.49 SF/Mo,Industrial,"3,008 SF",1 Space,MN,For Lease,Industrial,,
2201-2301 N 49th Ave,,"56,943 SF",Minneapolis,"Rental Rate,$11.76 - $16.56 /SF/YR,Rentable Building Area,56,943 SF,Property Type,Industrial,Year Built,1960,Property Subtype,Warehouse",4/7/2020,14254730,$0.98 - $1.38 SF/Mo,Industrial,"250 - 2,215 SF",3 Spaces,MN,For Lease,"Office, Industrial","[('Fridley Station Commuter Rail (Northstar Corridor)', '9 min drive', '4.8 mi'), ('Target Field Station Commuter Rail (Northstar Corridor)', '13 min drive', '5.7 mi'), ('Minneapolis–Saint Paul International Airport', '31 min drive', '17.7 mi'), ('Port of Shreveport', '1,175 min drive', '1,000.0 mi'), ('MURPHY WAREHOUSE COMPANY-FRIDLEY-MN-4700 MAIN', '10 min drive', '3.9 mi')]",
120 Plato Blvd W,"Bus Line,Fenced Lot,Signage,Air Conditioning","33,600 SF",Saint Paul,"Rental Rate,$13.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,2,500 SF,Rentable Building Area,33,600 SF,Property Type,Industrial,Year Built,1977",11/15/2018,14388357,$1.08 SF/Mo,Industrial,"2,500 - 3,500 SF",1 Space,MN,For Lease,Office/Retail,"[('Minneapolis–Saint Paul International Airport', '17 min drive', '10.3 mi'), ('Port of Shreveport', '1,164 min drive', '991.8 mi'), ('ATLAS COLD STORAGE-ST. PAUL-MN', '4 min drive', '1.2 mi')]",
