address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
2150 Delavan Dr,,"40,260 SF",West Des Moines,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,40,260 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse",,,11/22/2019,17792227,$0.63 SF/Mo,Industrial/flex space available just off of Grand Avenue in West Des Moines. This property has 3 docks with 2 drive-in doors and is centrally located between I-35 and 63rd Street.,Industrial,"15,000 SF","Lease rate does not include utilities, property expenses or building services,3 Loading Docks,2 Drive Ins",,1 Space,IA,For Lease,Industrial,"[('Des Moines International Airport', '15 min drive', '6.1 mi'), ('Port of Shreveport', '890 min drive', '739.6 mi'), ('Centennial Warehouse', '11 min drive', '5.0 mi')]",
3211 Nebraska Ave,"Fenced Lot,Air Conditioning","26,880 SF",Council Bluffs,"Rental Rate,$4.95 /SF/YR,Rentable Building Area,26,880 SF,Property Type,Industrial,Year Built/Renovated,1970/1991,Property Subtype,Warehouse","Minutes to interstate access,Private paved parking,Semi loading dock",,12/16/2019,17979171,$0.41 SF/Mo,Rare and Great opportunity for the industrial / warehouse user. This prime location is minutes to interstate access and I-80/ I-29 Interchange. Multiple overhead doors including a semi loading dock. Heavy duty concrete floors. Paved parking lot with fencing. Owners will consider build out options for the right long term tenant. Many opportunities and options for the right tenant. Offered for lease at $4.95 PSF NNN ($1.00 NNN Est. ) Tenant pays utilities.,Industrial,"26,880 SF","New space, never previously occupied,Private Restrooms,Ample warehouse space,Semi loading,Lease rate does not include utilities, property expenses or building services,Heavy duty concrete floors,Paved / Fenced Parking",Rare and Great opportunity for the industrial / warehouse user. This prime location is minutes to interstate access and I-80/ I-29 Interchange. Multiple overhead doors including a semi loading dock. Heavy duty concrete floors. Paved parking lot with fencing. Owners will consider build out options for the right long term tenant. Many opportunities and options for the right tenant. Offered for lease at $4.95 PSF NNN ($1.00 NNN Est. ) Tenant pays utilities.,1 Space,IA,For Lease,Industrial,"[('Eppley Airfield Airport', '16 min drive', '7.0 mi'), ('Port of Shreveport', '893 min drive', '738.3 mi'), ('FRANK R RING TRANSFER, INC.-COUNCIL BLUFFS-IA', '2 min drive', '0.3 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
3127 SW 61st St,,"28,000 SF",Des Moines,"Rental Rate,$4.25 /SF/YR,Rentable Building Area,28,000 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",,,1/2/2020,18069692,$0.35 SF/Mo,,Industrial,"23,955 SF","Lease rate does not include utilities, property expenses or building services","FOR LEASE
This industrial property is conveniently located just off of SW 63rd Street (Highway 28) and offers quick access to Highway 5 and Interstate 35. With a gross building area of nearly 24,000 sf, the space includes just under 5,000 square feet of mezzanine office space with area below for office / light manufacturing or assembly use. The previous Tenant used a portion of the lower mezzanine space as a refrigerated area for their product storage. The building is served by 5 dock doors with levelers, the warehouse area has a clear height of nearly 22 feet.

• 23,955 TSF
• 5,000 SF Mezzanine Office Space
• Additional space for office/light manufacturing
• 5 dock doors with levelers
• 22’ clear height",1 Space,IA,For Lease,Industrial,,
1700-1708 Delaware Ave,,"52,460 SF",Des Moines,"Rental Rate,$3.00 /SF/YR,Rentable Building Area,52,460 SF,Property Type,Industrial,Year Built,1960,Property Subtype,Warehouse","Outdoor storage,Freight elevator,14’-24’ wall height,Signage opportunities,Wet sprinkler system,2 drive-in doors, 5 loading docks",,1/30/2020,18349630,$0.25 SF/Mo,,Industrial,"52,460 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,IA,For Lease,Industrial,"[('Des Moines International Airport', '20 min drive', '8.6 mi'), ('Port of Shreveport', '903 min drive', '751.1 mi'), ('Jacobson Warehouse', '1 min drive', '0.3 mi')]",
205 1st Ave S,Storage Space,"2,800 SF",Altoona,"Rental Rate,$9.42 /SF/YR,Rentable Building Area,2,800 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse","3 Overhead Drive-Ins,Close Proximity To Interstate,Reznor Heat",,2/11/2020,18483133,$0.79 SF/Mo,"Angle Realty is please to offer the opportunity to lease 205 1st St E. a 2,800 square foot stand alone flex space building located in Olde Town Altoona. The property is zoned C-4 Village Commercial which accommodates for a variety of retail and commercial uses. Owner is offering affordable lease rates with flexible terms on length of lease. Tenant covers all utilities.",Industrial,"2,800 SF","Listed lease rate plus proportional share of utilities,3 Drive Ins","Stand alone flex space building located in Olde Town Altoona. The space has 3 overhead drive-in's, rezone heat, and linear paneled walls. C4 - Village Commercial zoning.",1 Space,IA,For Lease,Flex,"[('Des Moines International Airport', '32 min drive', '15.7 mi'), ('Port of Shreveport', '913 min drive', '761.3 mi'), ('FARMERS ELEVATOR CO.-BONDURANT-IA', '8 min drive', '3.9 mi')]","Lighting,Gas - Natural,Water,Sewer,Heating - Gas"
2075 NW 94th St,,"43,156 SF",Clive,"Rental Rate,$6.35 /SF/YR,Rentable Building Area,43,156 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse","Built in 1999 to house Nebraska Furniture Mart,Ample parking,Showroom, office and warehouse finished space",,8/9/2019,18727813,$0.53 SF/Mo,"Industrial/Flex building available for sale or for lease in Clive, Iowa. Located just off of Hickman Road on 94th Street with easy access to I-80/35.",Industrial,"41,140 SF","Lease rate does not include utilities, property expenses or building services,4 Loading Docks,Space is in Excellent Condition",,1 Space,IA,For Lease,Flex,"[('Des Moines International Airport', '20 min drive', '8.9 mi'), ('Port of Shreveport', '892 min drive', '743.0 mi'), ('Centennial Warehouse', '3 min drive', '0.9 mi')]",
238 Blairs Ferry Rd NE,,"7,560 SF",Cedar Rapids,"Rental Rate,$18.00 /SF/YR,Rentable Building Area,7,560 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",,,3/9/2020,18805568,$1.50 SF/Mo,,Industrial,"1,000 SF","Sublease space available from current tenant,Includes 1,000 SF of dedicated office space,Rate includes utilities, building services and property expenses",,1 Space,IA,For Lease,Industrial,"[('The Eastern Iowa Airport', '25 min drive', '15.1 mi'), ('Port of Shreveport', '986 min drive', '845.3 mi'), ('CEDAR RAPIDS WAREHOUSE AND TRANSFER', '14 min drive', '7.1 mi')]",
4715 6th St SW,"Fitness Center,Storage Space,Air Conditioning","18,406 SF",Cedar Rapids,"Rental Rate,$6.95 /SF/YR,Property Subtype,Warehouse,Min. Divisible,7,500 SF,Rentable Building Area,18,406 SF,Property Type,Industrial,Year Built,2000",,,3/11/2020,18827113,$0.58 SF/Mo,,Industrial,"7,500 - 9,200 SF","Lease rate does not include utilities, property expenses or building services,Central Air and Heating,Reception Area,Shower Facilities,Space is in Excellent Condition,Partitioned Offices,Secure Storage",,1 Space,IA,For Lease,Flex,"[('The Eastern Iowa Airport', '12 min drive', '5.8 mi'), ('Port of Shreveport', '974 min drive', '836.8 mi'), ('WORLEY WAREHOUSING-CEDAR RAPIDS-IA', '2 min drive', '1.0 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
326 44th St,,"3,000 SF",Marion,"Rental Rate,$5.70 /SF/YR,Rentable Building Area,3,000 SF,Property Type,Industrial,Year Built,2018,Property Subtype,Warehouse",,,4/9/2020,19167526,$0.48 SF/Mo,,Industrial,"3,000 SF","Lease rate does not include certain property expenses,Central Heating System,1 Drive In Bay,Private Restrooms","New building with space for sale or for lease with the possibility of outside storage available as well. Would be great for a contractor, warehouse space, fitness space and other possibilities including retail. Pre-engineered steel, clear span metal buildings. Building heights are 17' in front and 15' in back with 14' overhead doors on the front. Many options available starting at 1,500 sqft all the way up to 12,000 sqft in increments of 1,500 sqft. Buildings are 60 ft. deep. Wall lines shown on the plat map represent one possible configuration but will change based on occupant's needs. Each unit is heated and there is plenty of off-street parking available. This listing is for a 3,000 SF unit, other sizes available.",1 Space,IA,For Lease,Industrial,"[('The Eastern Iowa Airport', '30 min drive', '20.3 mi'), ('Port of Shreveport', '991 min drive', '850.6 mi'), ('CEDAR RAPIDS WAREHOUSE AND TRANSFER', '19 min drive', '9.9 mi')]","Lighting,Gas,Water - City Water,Sewer - City Sewer,Heating - Electric"
326 44th St,,"4,500 SF",Marion,"Rental Rate,$5.70 /SF/YR,Rentable Building Area,4,500 SF,Property Type,Industrial,Year Built,2018,Property Subtype,Warehouse",,,4/9/2020,19167591,$0.48 SF/Mo,,Industrial,"4,500 SF","Lease rate does not include certain property expenses,Private Restrooms,Central Heating System","New building with space for sale or for lease with the possibility of outside storage available as well. Would be great for a contractor, warehouse space, fitness space and other possibilities including retail. Pre-engineered steel, clear span metal buildings. Building heights are 17' in front and 15' in back with 14' overhead doors on the front. Many options available starting at 1,500 sqft all the way up to 12,000 sqft in increments of 1,500 sqft. Buildings are 60 ft. deep. Wall lines shown on the plat map represent one possible configuration but will change based on occupant's needs. Each unit is heated and there is plenty of off-street parking available. This listing is for a 4,500 SF unit, other sizes available.",1 Space,IA,For Lease,Industrial,"[('The Eastern Iowa Airport', '32 min drive', '21.8 mi'), ('Port of Shreveport', '993 min drive', '852.0 mi'), ('CEDAR RAPIDS WAREHOUSE AND TRANSFER', '22 min drive', '10.6 mi')]","Lighting,Gas,Water - City Water,Sewer - City Sewer,Heating - Electric"
326 44th St,,"13,500 SF",Marion,"Rental Rate,$5.70 /SF/YR,Property Subtype,Warehouse,Min. Divisible,12,000 SF,Rentable Building Area,13,500 SF,Property Type,Industrial,Year Built,2018",,,4/9/2020,19167622,$0.48 SF/Mo,,Industrial,"12,000 - 13,500 SF","Lease rate does not include certain property expenses,Space is in Excellent Condition,1 Drive In Bay,Private Restrooms","New building with space for sale or for lease with the possibility of outside storage available as well. Would be great for a contractor, warehouse space, fitness space and other possibilities including retail. Pre-engineered steel, clear span metal buildings. Building heights are 17' in front and 15' in back with 14' overhead doors on the front. Many options available starting at 1,500 sqft all the way up to 12,000 sqft in increments of 1,500 sqft. Buildings are 60 ft. deep. Wall lines shown on the plat map represent one possible configuration but will change based on occupant's needs. Each unit is heated and there is plenty of off-street parking available. This listing is for a 1,500 SF unit, other sizes available.",1 Space,IA,For Lease,Industrial,"[('The Eastern Iowa Airport', '32 min drive', '21.8 mi'), ('Port of Shreveport', '993 min drive', '852.0 mi'), ('CEDAR RAPIDS WAREHOUSE AND TRANSFER', '22 min drive', '10.6 mi')]","Lighting,Gas,Water - City Water,Sewer - City Sewer,Heating - Electric"
2202 Wolf Way,"24 Hour Access,Fenced Lot,Security System,Air Conditioning","65,558 SF",West Des Moines,"Rental Rate,$17.50 /SF/YR,Rentable Building Area,65,558 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",,,4/9/2020,19178469,$1.46 SF/Mo,"This is a great flex/office space that contains 7 offices, a large boardroom, and has access to the loading dock and truckwell. The property is located just off of EP True/Railroad and is only minutes away from Hwy 28.
Available August 1, 2020",Industrial,"7,330 SF","Listed rate may not include certain utilities, building services and property expenses,Includes 4,150 SF of dedicated office space","4,150 SF of office",1 Space,IA,For Lease,Industrial,"[('Des Moines International Airport', '15 min drive', '6.0 mi'), ('Port of Shreveport', '890 min drive', '739.6 mi'), ('Centennial Warehouse', '11 min drive', '5.0 mi')]",
1690-1730 All State Ct,,"27,450 SF",West Des Moines,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,27,450 SF,Min. Divisible,7,500 SF,Year Built,2020,Property Type,Industrial,Construction Status,Under Construction,Property Subtype,Warehouse",,,4/9/2020,19211312,$0.63 SF/Mo,Newly constructed warehouse space available early summer 2020 with 21 ' - 31' clear height. Located minutes from Hwy 28 across from Raccoon River Park.,Industrial,"7,500 - 27,450 SF","New space, never previously occupied,1 Drive In Bay,2 Loading Docks,Lease rate does not include utilities, property expenses or building services,High End Trophy Space","100 amp power, can be increased if needed",1 Space,IA,For Lease,Industrial,"[('Des Moines International Airport', '15 min drive', '6.0 mi'), ('Port of Shreveport', '890 min drive', '739.6 mi'), ('Centennial Warehouse', '13 min drive', '5.9 mi')]",
6717 NE 15th St,,"36,000 SF",Des Moines,"Rental Rate,$7.83 /SF/YR,Rentable Building Area,36,000 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction","New Building,Clear Span Warehouse,Close to West/East Bound Interstate,LED Lighting,Close to North/South Bound Interstate",,4/15/2020,19218180,$0.65 SF/Mo,"New 36,000 SF building with four 9,000 SF suites.
Each suite has Office Space 1,500 SF at $12.00 SF/Yr and 
                        Warehouse Space 7,500 SF at $7.00 SF/Yr.
Drive-In 14’ wide x 14’ high door in every suite.
Interior height sidewall 23’ to bottom of beam, middle 29’ to bottom of beam.
Building is part of a new 26.5 Acre Albaugh 10 Industrial Park.
Interstate 35 Exit 89 is 1 mile to the East.
Interstate 80/35 Exit 138 is 2.3 miles to the South.",Industrial,"36,000 SF","New space, never previously occupied,1 Drive In Bay,Lease rate does not include utilities, property expenses or building services,Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 1,500 SF of dedicated office space,Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 1,500 SF of dedicated office space,Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 1,500 SF of dedicated office space",,4 Spaces,IA,For Lease,Industrial,"[('Des Moines International Airport', '26 min drive', '13.0 mi'), ('Port of Shreveport', '905 min drive', '754.9 mi'), ('MERCHANTS DISTRIBUTION SERVICE-DES MOINES-IA-1850', '7 min drive', '4.4 mi')]","Lighting,Gas,Water,Sewer,Heating"
