address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
2907 Glenview Ave,"24 Hour Access,Fenced Lot,Mezzanine,Property Manager on Site,Security System","12,957 SF",Los Angeles,"Rental Rate,$36.00 /SF/YR,Property Subtype,Manufacturing,Min. Divisible,4,953 SF,Rentable Building Area,12,957 SF,Property Type,Industrial,Year Built,1990","This in Property has 14 parking spaces,Security Cameras,Secured yard,There 3 ground roll up (one in unit ""A"" and two in unit ""B""",,10/12/2019,17440352,$3.00 SF/Mo,"This Class B building has a total of 12,957 square feet which can be divided into
two suites. Suite ""A"" is 8,040 +/- which includes 6 offices, 2 bathrooms, a 2,664 sf
Mezzanine that includes 2 offices with 1,885 sf creative flex-area . The open
warehouse area is 2,640 sf with 1 ground level roll up. Suite ""B"" is a total of 4,953
+/- square foot including 3 offices 2 bathrooms, a 957 sf mezzanine flex-space. A
1,914 square foot open warehouse with 2 ground level roll up doors.
Centrally located in the Elysian Valley/Atwater area, with easy access to the 5, 2,
134 and 110 freeways, quickly get to Burbank, Hollywood, or downtown LA.
Minutes from businesses like Modernica, Clare V and Ways & Means and nearby
eateries Zebulon, Salazar’s, Frogtown Brewery and La Colombe This neighborhood
is also host to the annual Frogtown Artwalk and connects to the L.A. River
Bike/Walking pathway.",Industrial,"4,953 - 12,957 SF","Listed rate may not include certain utilities, building services and property expenses,Central Air and Heating,Private Restrooms,Security System,Drop Ceilings,4 Drive Ins,Reception Area,Wi-Fi Connectivity,Closed Circuit Television Monitoring (CCTV)","This Building is a total of 12,957 square feet which can be divided is to two suites.  Suite ""A"" is 8,004 +/- which includes 5 offices, 2 bathrooms, a 2,664 square foot Mezzanine that includes 2 offices with a show room. The warehouse is 2,640 square feet and has 2 ground roll ups. Suite ""A"" is a total of 4,953 +/- square foot including 3 offices 2 bathrooms, a 983 square foot mezzanine. A 1,914 square foot warehouse with 2 ground roll up doors",1 Space,CA,For Lease,Industrial,"[('Glendale Commuter Rail (Ventura County, Antelope Valley Lines)', '6 min drive', '2.1 mi'), ('Union Station Commuter Rail (Ventura County, Antelope Valley, San Bernardino, Riverside, Orange County, 91 Lines)', '10 min drive', '4.7 mi'), ('Bob Hope Airport', '19 min drive', '12.1 mi'), ('Los Angeles International Airport', '32 min drive', '20.0 mi'), ('Long Beach-Daugherty Field Airport', '38 min drive', '25.4 mi'), ('Port of Long Beach', '41 min drive', '28.3 mi'), ('UP-LOS ANGELES-CA-750 LAMAR', '9 min drive', '4.4 mi')]","Lighting,Gas,Water,Sewer,Heating"
2929 Floyd St,Fenced Lot,"22,452 SF",Burbank,"Rental Rate,$19.20 /SF/YR,Rentable Building Area,22,452 SF,Property Type,Industrial,Year Built,1946,Property Subtype,Warehouse",,,10/14/2019,17448522,$1.60 SF/Mo,,Industrial,"17,372 SF","Lease rate does not include utilities, property expenses or building services,2 Drive Ins,Includes 1,200 SF of dedicated office space","*Burbank Flex Opportunity*
*Includes Additional Fenced Yard with Great Parking*
*Bow Truss Roof - Ideal for Creative Uses*
*Excellent Burbank Location*
*HVAC in 70% of Area*",1 Space,CA,For Lease,Industrial,"[('Burbank-Bob Hope Airport Commuter Rail (Ventura County Line)', '4 min drive', '1.2 mi'), ('Sun Valley Commuter Rail (Antelope Valley Line)', '4 min drive', '2.4 mi'), ('Bob Hope Airport', '7 min drive', '2.9 mi'), ('Los Angeles International Airport', '40 min drive', '21.1 mi'), ('Long Beach-Daugherty Field Airport', '48 min drive', '34.1 mi'), ('Port of Long Beach', '50 min drive', '36.9 mi'), ('UP-LOS ANGELES-CA-750 LAMAR', '19 min drive', '13.1 mi')]",
9231-9237 Eton Ave,,"45,155 SF",Chatsworth,"Rental Rate,$8.16 /SF/YR,Rentable Building Area,45,155 SF,Property Type,Industrial,Year Built,1983,Property Subtype,Manufacturing",,,10/14/2019,17448717,$0.68 SF/Mo,,Industrial,"3,700 SF","Listed rate may not include certain utilities, building services and property expenses,2 Drive Ins,Central Air and Heating,Private Restrooms,Includes 1,000 SF of dedicated office space,Space is in Excellent Condition,Reception Area,Natural Light","**1/2 Rent for First 3 Months on 3 Year Term**
Call broker regard proportional pricing details.",1 Space,CA,For Lease,Industrial,"[('Nordhoff Transit Stop', '9 min walk', '0.4 mi'), ('Chatsworth Commuter Rail (Ventura County Line)', '6 min drive', '2.0 mi'), ('Northridge Commuter Rail (Ventura County Line)', '8 min drive', '3.6 mi'), ('Bob Hope Airport', '28 min drive', '19.7 mi'), ('Los Angeles International Airport', '42 min drive', '29.6 mi'), ('The Port of Hueneme', '63 min drive', '44.5 mi'), ('UP-LOS ANGELES-CA-750 LAMAR', '42 min drive', '30.9 mi')]","Lighting,Gas,Water,Sewer,Heating"
21100 Lassen St,Air Conditioning,"35,000 SF",Chatsworth,"Rental Rate,$13.80 /SF/YR,Rentable Building Area,35,000 SF,Property Type,Industrial,Year Built,1984,Property Subtype,Warehouse",,,10/14/2019,17450224,$1.15 SF/Mo,,Industrial,"35,000 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Central Air Conditioning,Private Restrooms,Heavy Power,Includes 10,000 SF of dedicated office space,2 Loading Docks,Kitchen,Major Street Frontage,Fenced Rear Yard","This space features 10,000 sf of office space with private offices, a kitchen, and a lunch room.",1 Space,CA,For Lease,Industrial,"[('Chatsworth Commuter Rail (Ventura County Line)', '12 min walk', '0.6 mi'), ('Northridge Commuter Rail (Ventura County Line)', '9 min drive', '4.4 mi'), ('Bob Hope Airport', '26 min drive', '18.4 mi'), ('Los Angeles International Airport', '43 min drive', '30.3 mi'), ('The Port of Hueneme', '61 min drive', '43.9 mi'), ('UP-LOS ANGELES-CA-750 LAMAR', '40 min drive', '31.3 mi')]",
12723 Schabarum Ave,"24 Hour Access,Commuter Rail,Security System","13,765 SF",Irwindale,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,13,765 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",Lots of natural light.,,10/14/2019,17451350,$1.25 SF/Mo,"Total available space including 12545 sqft warehouse and 1220 sqft office space. great location for light manufacturing and warehouse. well maintained property, direct access to the 605 & 210 freeway.",Industrial,"13,765 SF","Lease rate does not include utilities, property expenses or building services,Space is in Excellent Condition,Central Air Conditioning,Private Restrooms,The property with 480 volt . 22' clearance height,Includes 1,220 SF of dedicated office space,1 Loading Dock,Partitioned Offices,Security System","22' clearance height.
35 parking space.
one loading dock, one ground dock.
110/277/480 volt power",1 Space,CA,For Lease,Industrial,"[('Baldwin Park Commuter Rail (San Bernardino Line)', '6 min drive', '2.5 mi'), ('El Monte Commuter Rail (San Bernardino Line)', '7 min drive', '2.7 mi'), ('Long Beach-Daugherty Field Airport', '33 min drive', '24.6 mi'), ('Ontario International Airport', '35 min drive', '25.9 mi'), ('Bob Hope Airport', '41 min drive', '30.1 mi'), ('Port of Long Beach', '40 min drive', '29.5 mi'), ('UP-CITY OF INDUSTRY-CA-INTERMODAL FACILITY', '13 min drive', '5.9 mi')]","Lighting,Gas,Water,Sewer,Heating"
6722 Crenshaw Blvd,Fenced Lot,"16,900 SF",Los Angeles,"Rental Rate,$14.40 /SF/YR,Rentable Building Area,16,900 SF,Property Type,Industrial,Year Built,1961,Property Subtype,Manufacturing","Located near a Metro light rail stop.,Located approximately 2 miles from the new Rams Stadium.,Located just 3 miles from I-405 and 6 miles from LAX cargo terminal.",,10/14/2019,17451523,$1.20 SF/Mo,,Industrial,"16,900 SF","Lease rate does not include utilities, property expenses or building services,Fenced, secured yard with gate,3 Drive Ins",,1 Space,CA,For Lease,Industrial,"[('Los Angeles International Airport', '12 min drive', '6.1 mi'), ('Bob Hope Airport', '33 min drive', '18.6 mi'), ('Long Beach-Daugherty Field Airport', '29 min drive', '19.3 mi'), ('Port of Long Beach', '32 min drive', '21.2 mi'), ('RAPID DEPLOYMENT SYSTEMS, INC.-LOS ANGELES-CA', '15 min drive', '8.3 mi')]",
20942 Osborne St,Fenced Lot,"17,900 SF",Canoga Park,"Rental Rate,$16.20 /SF/YR,Rentable Building Area,17,900 SF,Property Type,Industrial,Year Built,1976,Property Subtype,Warehouse",,,12/13/2019,17464146,$1.35 SF/Mo,,Industrial,"1,225 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Includes 80 SF of dedicated office space","Excellent Canoga Park Location
Electrically Operated Gated Parking
Almost 16' Clearance
Fully Air Conditioned",1 Space,CA,For Lease,Industrial,"[('Chatsworth Commuter Rail (Ventura County Line)', '6 min drive', '2.2 mi'), ('Northridge Commuter Rail (Ventura County Line)', '7 min drive', '3.2 mi')]",
1421 W 240th St,"Fenced Lot,Skylights,Air Conditioning","27,600 SF",Harbor City,"Rental Rate,$7.80 /SF/YR,Rentable Building Area,27,600 SF,Property Type,Industrial,Year Built,1965,Property Subtype,Warehouse",,,10/16/2019,17474195,$0.65 SF/Mo,"Large 27,600 square foot building available to rent in Harbor City, California. This space was recently renovated in 2016 and has a sprawling enclosed yard with close to 28 parking spaces. The rent comes out to $17,940 per month, which is a steal at 65 cents (SF/Month). This space is ideal for warehousing or light manufacturing. There is heavy Electrical Power (to be verified by Lessee)and a dock in front (with 3 additional ground floor sliding doors). This building is in an incredible location close to the ports, the 110 Freeway, and Torrance. The property is available for rent on February 1st, 2020.
Broker's Commission available.",Industrial,"27,600 SF","Lease rate does not include property expenses,3 Drive Ins,Central Air and Heating,Natural Light,Includes 1,600 SF of dedicated office space,1 Loading Dock,Private Restrooms","Large 27,600 square foot building available to rent in Harbor City California. This space was recently renovated in 2016 and has a sprawling enclosed yard with close to 26 parking spaces. The rent comes out to $17,940 per month, which is a steal at 65 cents (SF/Month). This space is ideal for warehousing or light manufacturing. There is heavy Electrical Power (to be verified by Lessee)and a dock in front (with 3 additional ground floor sliding doors. This building is in an incredible location close to the ports, 110 Freeway, and Torrance.",1 Space,CA,For Lease,Industrial,"[('Long Beach-Daugherty Field Airport', '19 min drive', '10.3 mi'), ('Los Angeles International Airport', '23 min drive', '14.6 mi'), ('John Wayne Airport', '42 min drive', '30.6 mi'), ('Port of Los Angeles', '20 min drive', '8.8 mi'), ('SANKYU USA-CARSON-CA', '6 min drive', '2.3 mi')]",Heating
12410 Foothill Blvd,"Fenced Lot,Skylights","37,353 SF",Sylmar,"Rental Rate,$16.20 /SF/YR,Rentable Building Area,37,353 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse","14' clearance & 3 phase power,Electric security gate at the driveway entrance,Private rear storage area behind the unit",,4/8/2020,17137711,$1.35 SF/Mo,"Two multi-tenant units (Unit K & Unit Q).  Unit K 1,808' has one office, bathroom and the balance warehouse.  Unit Q 1,958' has two offices, bathroom, and warehouse. Both have 14' warehouse clear, 100 amps 3 phase power, fire sprinklers, skylight.  Front and rear roll up loading doors.  Private rear storage area behind the unit.  Electric security gate at the front of the driveway with 24 hour access.  CAM fee estimated $.10/ft.  Available immediately.  Call broker for a showing.",Industrial,"1,808 - 3,766 SF","Listed rate may not include certain utilities, building services and property expenses,Includes 365 SF of dedicated office space,Listed rate may not include certain utilities, building services and property expenses,Includes 170 SF of dedicated office space",,2 Spaces,CA,For Lease,Industrial,"[('Sylmar/San Fernando Commuter Rail (Antelope Valley Line)', '9 min drive', '4.0 mi'), ('Sun Valley Commuter Rail (Antelope Valley Line)', '11 min drive', '6.1 mi'), ('Bob Hope Airport', '15 min drive', '8.3 mi'), ('Los Angeles International Airport', '41 min drive', '29.4 mi'), ('Port of Long Beach', '62 min drive', '45.4 mi'), ('UP-LOS ANGELES-CA-750 LAMAR', '30 min drive', '21.5 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating"
2623 E 54th St,,"7,388 SF",Huntington Park,"Rental Rate,$11.88 /SF/YR,Rentable Building Area,7,388 SF,Property Type,Industrial,Year Built,1969,Property Subtype,Manufacturing",,,9/9/2019,17148297,$0.99 SF/Mo,,Industrial,"7,388 SF","Rate includes utilities, building services and property expenses","Great location to lease industrial, heavy power space! 2 offices and a lunch room, 2 restrooms, new plumbing and electrical. Gated parking in the back.",1 Space,CA,For Lease,Industrial,"[('Union Station Commuter Rail (Ventura County, Antelope Valley, San Bernardino, Riverside, Orange County, 91 Lines)', '12 min drive', '5.7 mi'), ('Commerce Commuter Rail (Orange County, 91 Lines)', '13 min drive', '6.1 mi'), ('Los Angeles International Airport', '24 min drive', '14.2 mi'), ('Long Beach-Daugherty Field Airport', '27 min drive', '14.7 mi'), ('Bob Hope Airport', '32 min drive', '21.2 mi'), ('Port of Long Beach', '29 min drive', '17.1 mi'), ('ANCON TRANSPORTATION-VERNON-CA', '1 min drive', '0.2 mi')]","Lighting,Gas - Natural,Water - City Water"
1324-1328 W 16th St,"Fenced Lot,Signage","10,880 SF",Long Beach,"Rental Rate,$10.80 /SF/YR,Rentable Building Area,10,880 SF,Property Type,Industrial,Year Built,1960,Property Subtype,Warehouse",,,9/9/2019,17148894,$0.90 SF/Mo,,Industrial,"5,440 SF","Listed rate may not include certain utilities, building services and property expenses","Excellent location near Ports of Long Beach and Los Angeles. This unit is half of a two unit Industrial Building.  Unit has 4,000 SF of warehouse and 1,440 SF of upstairs finished office space. Three large offices (25’x18’, 14’x16’ and 14’x11’), recently completely renovated, including ADA Bathroom.",1 Space,CA,For Lease,Industrial,"[('Long Beach-Daugherty Field Airport', '12 min drive', '5.4 mi'), ('Los Angeles International Airport', '30 min drive', '20.6 mi'), ('John Wayne Airport', '35 min drive', '26.5 mi'), ('Port of Long Beach', '7 min drive', '2.9 mi'), ('J. H. BAXTER CO.-LONG BEACH-CA', '5 min drive', '2.0 mi')]",
9216 De Soto Ave,"Fenced Lot,Signage,Monument Signage","32,505 SF",Chatsworth,"Rental Rate,$13.20 /SF/YR,Rentable Building Area,32,505 SF,Property Type,Industrial,Year Built,1969,Property Subtype,Warehouse",,,9/9/2019,17150517,$1.10 SF/Mo,,Industrial,"16,348 SF","Listed rate may not include certain utilities, building services and property expenses,Central Air Conditioning,2 Loading Docks","Major Retail Visibility at Industrial Rates
Large HVAC Showroom w/18' Clearance Warehouse
Two (2) Dock High Position / Sprinklered Bldg. / Power
Interior can be Remodeled to Suit
Lessee to independently verify all information contained herein. Broker/Agent & Owner/Lessor make no representations & cannot verify it's accuracy. Call broker for appointment and details on office/showroom square footage.",1 Space,CA,For Lease,Industrial,"[('Chatsworth Commuter Rail (Ventura County Line)', '5 min drive', '1.9 mi'), ('Northridge Commuter Rail (Ventura County Line)', '8 min drive', '3.4 mi'), ('Bob Hope Airport', '27 min drive', '19.2 mi'), ('Los Angeles International Airport', '42 min drive', '29.3 mi'), ('The Port of Hueneme', '62 min drive', '44.7 mi'), ('UP-LOS ANGELES-CA-750 LAMAR', '41 min drive', '32.0 mi')]",
1311 W 130th St,"Fenced Lot,Signage","14,297 SF",Gardena,"Rental Rate,$20.40 /SF/YR,Rentable Building Area,14,297 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse","Great location! Several blocks from 110 freeway entrance,Security gates provided for office and parking lot,Warehouse with office and restroom.,Multi-unit building under excellent management",,11/16/2019,17156464,$1.70 SF/Mo,"This space will be available in several months.  We will not be answering inquiries nor giving any tours of the unit until then, but if you leave us your contact info and description of your business, we can contact you when it is ready.
AFFORDABLE SMALLER WAREHOUSE UNITS FOR LEASE IN A MULTI-UNIT INDUSTRIAL BUILDING.
GREAT LOCATION!  CLOSE TO FREEWAY ENTRANCE.  SECURITY GATES. CLEAN AND WELL-MAINTAINED.
The best way to reach us is by replying with the red Loopnet contact button.   You can also leave a message at the phone number provided.  
No inquiries about medical marijuana cultivation please. It is absolutely not permitted in Gardena. Room additions and installation of ventilation/heating equipment such as fans and A/C units will require preapproval from the landlord plus a building permit from the City of Gardena.
Please also ask us about the other warehouse units we have available now or soon in Gardena, Hawthorne, and Orange. We have all different sizes ranging from 1400 to 6000 square feet.
Major cross streets: Near El Segundo @ Budlong",Industrial,"1,410 SF","Listed rate may not include certain utilities, building services and property expenses","Warehouse with office, several rooms, and restroom.

This space will be available in several months.  We will not be answering inquiries nor giving any tours of the unit until then, but if you leave us your contact info and description of your business, we can contact you when it is ready.",1 Space,CA,For Lease,Industrial,"[('Los Angeles International Airport', '15 min drive', '8.7 mi'), ('Long Beach-Daugherty Field Airport', '21 min drive', '13.8 mi'), ('Bob Hope Airport', '38 min drive', '26.1 mi'), ('Port of Long Beach', '25 min drive', '15.7 mi'), ('NOBLE DISTRIBUTION SYSTEMS-RANCHO DOMINGUEZ-CA', '15 min drive', '9.7 mi')]",
1500 W 228th St,"Fenced Lot,Skylights,Yard","19,815 SF",Torrance,"Rental Rate,$14.04 /SF/YR,Rentable Building Area,19,815 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse",,,9/10/2019,17157954,$1.17 SF/Mo,,Industrial,"19,815 SF","Listed rate may not include certain utilities, building services and property expenses,1 Loading Dock,1 Drive In Bay","• Freestanding Fully Refurbished Industrial Building
• Brand New Office Space
• Sprinklered
• Heavy Power - 1,600 Amps
• Well Maintained Industrial Park
• Close Proximity to 110, 405, 91 and 710 Freeways",1 Space,CA,For Lease,Industrial,,Heating
