address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
3070 Sirius Ave,Signage,"96,000 SF",Las Vegas,"Rental Rate,$8.40 /SF/YR,Rentable Building Area,96,000 SF,Property Type,Industrial,Year Built/Renovated,1963/2015,Property Subtype,Warehouse",,,3/9/2020,18803825,$0.70 SF/Mo,,Industrial,"4,780 SF","Includes 300 SF of dedicated office space,Grade Dock Door,Private restroom with shower,Private Restrooms,30' wide by 100' deep","This space features a grade dock door, a 30 foot wide by 100 foot deep layout, and private restroom with shower.",1 Space,NV,For Lease,Industrial,"[('McCarran International Airport', '13 min drive', '6.3 mi'), ('North Las Vegas Airport', '14 min drive', '6.4 mi'), ('Henderson Airport', '26 min drive', '15.4 mi'), ('Port of Long Beach', '313 min drive', '280.5 mi'), ('UP-LAS VEGAS-NV', '7 min drive', '2.9 mi')]",
5380 S Valley View Blvd,"24 Hour Access,Bus Line,Fluorescent Lighting","39,555 SF",Las Vegas,"Rental Rate,$10.20 /SF/YR,Rentable Building Area,39,555 SF,Min. Divisible,1,500 SF,Year Built,1981,Property Type,Industrial,Cross Streets,Hacienda,Property Subtype,Warehouse","8000 sq ft of warehouse with high ceilings,4 bay doors total, 2 ground level and 2 docks",,3/12/2020,18846275,$0.85 SF/Mo,"SVN - The Equity Group is pleased to present to you this 10,545 sq ft flex warehouse building. The Warehouse has four (4) bay doors that are approximately 20 ft high, with two at ground level for easy access for work and box trucks, cars, boat trailers or RV parking. There are two (2) loading bays for a max 54 ft long trailer that with ample turn radius located in the back. The warehouse itself has about a 8,000 sq ft of level space, was formally used as staging and storage area for convention booth and also a metal machining operation. The front of the building house 2,500 sq ft of office space with six (6) individual office on the lower floor, and four (4) offices upstairs with a training/conference room. The upstairs offices have direct access to the warehouse by the use of a a stairway.",Industrial,"1,500 - 10,545 SF","Sublease space available from current tenant,Includes 3,000 SF of dedicated office space,4 Loading Docks,Private Restrooms,Offices spaces available with access to warehouse.,Lease rate does not include utilities, property expenses or building services,2 Drive Ins,Central Air Conditioning,One mile from Raiders Stadium","Approximaty 8,000 sq feet of warehouse space, with 4 bay doors of which 2 are dive in.",1 Space,NV,For Lease,Industrial,"[('McCarran International Airport', '11 min drive', '4.2 mi'), ('North Las Vegas Airport', '18 min drive', '9.6 mi'), ('Henderson Airport', '21 min drive', '11.7 mi'), ('Port of Long Beach', '310 min drive', '277.0 mi'), ('UP-LAS VEGAS-NV', '10 min drive', '5.9 mi')]","Lighting - Fluorescent,Heating - Electric"
900 W Warm Springs Rd,"Cooler,Signage,Skylights","86,950 SF",Henderson,"Rental Rate,$9.48 /SF/YR,Rentable Building Area,86,950 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse,Cross Streets,I-515",,,3/13/2020,18862013,$0.79 SF/Mo,,Industrial,"7,146 SF","Lease rate does not include utilities, property expenses or building services,Includes 1,149 SF of dedicated office space",,1 Space,NV,For Lease,Industrial,"[('McCarran International Airport', '18 min drive', '9.0 mi'), ('Henderson Airport', '19 min drive', '10.3 mi'), ('Boulder City Municipal Airport', '25 min drive', '14.8 mi'), ('Port of Long Beach', '315 min drive', '280.0 mi'), ('UP-LAS VEGAS-NV', '21 min drive', '12.2 mi')]",Heating
2555 Peru Dr,,"84,500 SF",Sparks,"Rental Rate,$6.36 /SF/YR,Rentable Building Area,84,500 SF,Property Type,Industrial,Year Built,2019,Property Subtype,Warehouse",,,3/18/2020,18905535,$0.53 SF/Mo,,Industrial,"25,000 SF","New space, never previously occupied,4 Drive Ins,Lease rate does not include utilities, property expenses or building services",,1 Space,NV,For Lease,Industrial,"[('Reno–Tahoe International Airport', '50 min drive', '26.9 mi'), ('Port of Richmond', '273 min drive', '229.8 mi'), ('ODC INTEGRATED LOGISTICS-SPARKS-NV', '24 min drive', '17.7 mi')]",
392 Wolverine Way,,"10,080 SF",Sparks,"Rental Rate,$8.40 /SF/YR,Rentable Building Area,10,080 SF,Property Type,Industrial,Year Built/Renovated,1965/2005,Property Subtype,Warehouse",,,3/18/2020,18908367,$0.70 SF/Mo,Rare industrial property available in the heart of Industrial Sparks. Located at the end of Wolverine Way with a private yard. Highly functional warehouse space available within a 30 days notice.,Industrial,"5,874 SF","Lease rate does not include utilities, property expenses or building services,2 Drive Ins,±2000 of FendYard,Includes 781 SF of dedicated office space,Private Restrooms","• Centrally Located in Industrial Sparks
• ±2,000 SF of Fenced Yard that Backs up to Railroad
• 14' Clear Height
• 2 Drive In Doors (12'x14')
• 200 Amps | 240 Volts | Single Phase
• 5 Parking Spots
• 5,874 SF Total w/ 781 SF of Dedicated Office",1 Space,NV,For Lease,Industrial,"[('Reno–Tahoe International Airport', '27 min drive', '6.3 mi'), ('Port of Richmond', '252 min drive', '211.6 mi'), ('UP-SPARKS-NV', '6 min drive', '2.4 mi')]",
3717 Bay Lake Trail,"Signage,Skylights","266,160 SF",North Las Vegas,"Rental Rate,$5.64 /SF/YR,Rentable Building Area,266,160 SF,Property Type,Industrial,Year Built,2005,Property Subtype,Warehouse",Potential turn key distribution facility. Save time and money on the racking and permitting process.,,3/20/2020,18934414,$0.47 SF/Mo,Sublease until 9/2023. Racking and Equipment can be purchased directly from Tenant.,Industrial,"97,080 SF","Sublease space available from current tenant,Lease rate does not include utilities, property expenses or building services",,1 Space,NV,For Lease,Industrial,"[('North Las Vegas Airport', '17 min drive', '7.6 mi'), ('McCarran International Airport', '24 min drive', '13.4 mi'), ('Henderson Airport', '36 min drive', '22.8 mi'), ('Port of Long Beach', '323 min drive', '287.9 mi'), ('UP-LAS VEGAS-NV', '15 min drive', '6.5 mi')]",
7 Sunset Way,"Bus Line,Fenced Lot,Signage,Skylights","98,744 SF",Henderson,"Rental Rate,$5.88 /SF/YR,Rentable Building Area,98,744 SF,Property Type,Industrial,Year Built,1981,Property Subtype,Warehouse,Cross Streets,Sunset Road",,,3/23/2020,18960625,$0.49 SF/Mo,,Industrial,"20,000 SF","Lease rate does not include utilities, property expenses or building services,Includes 1,989 SF of dedicated office space",This space leases for $12.0000 per month. Space includes three grade level roll-up doors and two dock high doors.,1 Space,NV,For Lease,Industrial,"[('McCarran International Airport', '14 min drive', '6.1 mi'), ('Henderson Airport', '19 min drive', '9.4 mi'), ('North Las Vegas Airport', '24 min drive', '14.9 mi'), ('Port of Long Beach', '315 min drive', '279.1 mi'), ('UP-LAS VEGAS-NV', '19 min drive', '10.1 mi')]",
6041 McLeod Dr,"Fenced Lot,Mezzanine,Skylights,Yard,Storage Space,Air Conditioning","5,100 SF",Las Vegas,"Rental Rate,$8.40 - $11.40 /SF/YR,Rentable Building Area,5,100 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse",Freestanding building with gated yard space minutes away from McCarran Airport and the Las Vegas Strip.,,4/14/2020,18984077,$0.70 - $0.95 SF/Mo,,Industrial,"1,100 - 5,100 SF","Listed lease rate plus proportional share of utilities,Space is in Excellent Condition,Secure Storage,Rest room in warehouse,Built in cabinets,1 Drive In Bay,Private Restrooms,Storage business ONLY due to Owner Mezzanine use,1 wall of shelving in space ready for pallets,New space, never previously occupied,Fully Built Out as Standard Office,3 Private Offices,Space is in Excellent Condition,Kitchen,Natural Light,Listed lease rate plus proportional share of utilities,Fits 3 - 9 People,1 Conference Room,Reception Area,Private Restrooms","Storage businesses ONLY due to use of Mezzanine by another business. 
Single-Tenant Warehouse is being demised into two parts, warehouse and office space but can be leased together.
4000 sq ft warehouse space is 18' clear height with four (4) skylights, two (2) evaporative coolers, and one (1) 12' x 12' electric grade level roll up door.  1 restroom in warehouse space.  Listed rate does not include utilities, building services and property expenses. 
Connected 1100 sq ft Office also available to lease; see details at separate listing for Property address.,Inviting Office with neutral tones and custom wood flooring, this 3 office with break/conference room is conveniently located minutes from the Airport and LV Strip.  Every private office has natural light with blinds. HVAC for office space.
Adjacent 4000 sq ft warehouse space available to lease as well.  Rate does not included utilities.",2 Spaces,NV,For Lease,"Office, Industrial","[('McCarran International Airport', '8 min drive', '3.2 mi'), ('Henderson Airport', '17 min drive', '8.7 mi'), ('North Las Vegas Airport', '24 min drive', '15.2 mi'), ('Port of Long Beach', '314 min drive', '278.4 mi'), ('UP-LAS VEGAS-NV', '17 min drive', '9.9 mi')]","Lighting,Gas - Natural,Water - County Water,Sewer - County Sewer,Heating - Gas"
6494 Boulder Ranch Ave,Signage,"9,192 SF",Henderson,"Rental Rate,$8.40 /SF/YR,Rentable Building Area,9,192 SF,Property Type,Industrial,Year Built,2007,Property Subtype,Warehouse",,,3/30/2020,19054097,$0.70 SF/Mo,,Industrial,"4,730 SF","Sublease space available from current tenant,Central Air Conditioning,4,730 SF ± OFFICE/WAREHOUSE SUITE IN THE HENDERSON,Lease rate does not include utilities, property expenses or building services,Private Restrooms,Great Location, easy access to Highways 95/215","4,730 SF ± Office/Warehouse Suite in Henderson with quick access to Highways 95 and 215!
-100% HVAC 
-Office & Warehouse Functional Office Build-Out 
-450 Amps, 120/208V, 3-Phase Power Panel 
-Fully Fire Sprinklered 
-16' Clear Height 
-One Grade Level Roll-Up Door (10’x12’)
-Zoning M-D (Clark County) 
-Block Concrete Construction 
-Great Location, with easy access to Highways 95 and 215. 
-8 Unassigned Parking Spaces",1 Space,NV,For Lease,Industrial,"[('McCarran International Airport', '17 min drive', '7.7 mi'), ('Henderson Airport', '22 min drive', '12.2 mi'), ('North Las Vegas Airport', '23 min drive', '14.9 mi'), ('Port of Long Beach', '319 min drive', '281.9 mi'), ('UP-LAS VEGAS-NV', '18 min drive', '10.0 mi')]",
675 Bergin Way,Fenced Lot,"9,000 SF",Sparks,"Rental Rate,$13.92 /SF/YR,Property Subtype,Warehouse,Min. Divisible,4,500 SF,Rentable Building Area,9,000 SF,Property Type,Industrial,Year Built,1975","Easy access to McCarran and I-80,4 roll up doors,Great visibility from McCarran",,4/1/2020,19077070,$1.16 SF/Mo,"Freestanding 9,000 square foot building situated on over half an acre of yard space. Located in the Sparks Sub-market, near the intersection of McCarran Boulevard & Glendale Avenue with frontage on Bergin Way. The building is demised with separate entrances, and is separately metered with different address. 3 Phase, half of the building has 480 Volts  and the other half has 208 Volts. The building is demised with separate entrances, and is separately metered with different address. There is no existing fire sprinkler system. Easy access to McCarran and I-80. 4 grade level doors. Great visibility from McCarran. 720 sf shop/storage",Industrial,"4,500 - 9,000 SF","Lease rate does not include utilities, property expenses or building services","Freestanding 9,000 square foot building situated on over half an acre of yard space. Located in the Sparks Sub-market, near the intersection of McCarran Boulevard & Glendale Avenue with frontage on Bergin Way. The building is demised with separate entrances, and is separately metered with different address. 3 Phase, half of the building has 480 Volts  and the other half has 208 Volts. The building is demised with separate entrances, and is separately metered with different address. There is no existing fire sprinkler system. Easy access to McCarran and I-80. 4 grade level doors. Great visibility from McCarran. 720 sf shop/storage",1 Space,NV,For Lease,Industrial,"[('Reno–Tahoe International Airport', '27 min drive', '7.2 mi'), ('Port of Richmond', '251 min drive', '212.2 mi'), ('BNSF NEVADA QDC-SPARKS-NV', '2 min drive', '0.8 mi')]",
1168-1170 Center Point Dr,"Security System,Signage,Fluorescent Lighting,Air Conditioning","2,548 SF",Henderson,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,2,548 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse","5 Offices,+/- 600 SF of warehouse space",,4/6/2020,19129877,$1.25 SF/Mo,,Industrial,"2,548 SF","Lease rate does not include utilities, property expenses or building services,Space is in Excellent Condition,Includes 600 SF of dedicated office space","±2,548 sf of flex space with ±600 sf of warehouse   space, 5 offices, bull pen, break room, reception and 2 restrooms.  The suite includes energy efficient lighting, all CFL.",1 Space,NV,For Lease,Industrial,,"Lighting,Water,Sewer,Heating"
1983 Whitney Mesa Dr,"24 Hour Access,Skylights,Storage Space,Air Conditioning","4,470 SF",Henderson,"Rental Rate,$12.84 /SF/YR,Rentable Building Area,4,470 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse","Flex Space,5 offices with reception and two bathrooms,1600 foot warehouse",,4/16/2020,19244259,$1.07 SF/Mo,"Usable flex space ready for immediate occupancy.  Flex space with reception, five offices, two bathrooms, kitchen and large warehouse space.  One roll up, with 16 foot ceilings.  400 amp 3 phase power, gas, fiber/cox/century link, sprinklers.  Additional storage in loft area.  Located in Green Valley near the 93 and 215.",Industrial,"4,470 SF","Lease rate does not include utilities, property expenses or building services,Space is in Excellent Condition,Central Air and Heating,Reception Area,Secure Storage,Large warehouse with cooling,13 Private Parking spots,Includes 2,400 SF of dedicated office space,1 Drive In Bay,Partitioned Offices,Private Restrooms,Flex use with reception and five offices,1200 extra storage in loft","Ready for immediate occupancy.  Flex space with reception, five offices, two bathrooms, kitchen and large warehouse space.  One roll up, with 16 foot ceilings.  400 amp 3 phase power, gas, fiber/cox/century link, sprinklers.",1 Space,NV,For Lease,Flex,"[('McCarran International Airport', '12 min drive', '5.5 mi'), ('Henderson Airport', '19 min drive', '9.7 mi'), ('North Las Vegas Airport', '22 min drive', '14.3 mi'), ('Port of Long Beach', '316 min drive', '279.4 mi'), ('UP-LAS VEGAS-NV', '17 min drive', '9.4 mi')]","Lighting - Incandescent,Gas - Natural,Water - City Water,Sewer - City Sewer"
6780 Paradise Rd,,"26,112 SF",Las Vegas,"Rental Rate,$9.48 /SF/YR,Rentable Building Area,26,112 SF,Property Type,Industrial,Year Built,1991,Property Subtype,Warehouse","15,027 SF Central Distribution Warehouse,17’ Clear Height (avg.),Paradise Road frontage,Three 12’x14’ Grade Level Doors,Close proximity to “The Las Vegas Strip” and McCarran International Airport,600 Amps, 120/208 Volt, 3 Phase Switchgear",,4/20/2020,19284976,$0.79 SF/Mo,"$0.79/SF Base Rent + $0.20/SF NNN Fee = $14,877 Total Monthly (NNN Fee includes HVAC Maint). 15,027 SF including 2,354 SF office (reception, conference room, 4 private offices, restrooms) & balance is evaporative cooled warehouse serviced by 3 (12'x14') grade level loading doors, 2 restrooms, 600 amp, 120/208 volt, 3 phase main switchgear. See attached brochure with floor plan & details.
6780 Paradise Rd. is part of the Paradise Airport Center, a 330,000 SF± multi-tenant project, offering manufacturing/distribution facilities in the Airport submarket. The property's convenient location at Paradise Rd. and Palms Airport Dr. provides easy access to I-15 & I-215 and is located approximately 2 blocks south of Sunset Rd. and McCarran International Airport.",Industrial,"15,027 SF","Lease rate does not include utilities, property expenses or building services,3 Drive Ins,17’ Clear Height (avg.),Includes 2,354 SF of dedicated office space,Three 12’x14’ Grade Level Doors,Fire Sprinkler System","$0.79/SF Base Rent + $0.20/SF NNN Fee = $14,877 Total Monthly (NNN Fee includes HVAC Maint). 15,027 SF including 2,354 SF office (reception, conference room, 4 private offices, restrooms) & balance is evaporative cooled warehouse serviced by 3 (12'x14') grade level loading doors, 2 restrooms, 600 amp, 120/208 volt, 3 phase main switchgear. See attached brochure with floor plan & details.",1 Space,NV,For Lease,Industrial,"[('McCarran International Airport', '8 min drive', '3.6 mi'), ('Henderson Airport', '16 min drive', '8.0 mi'), ('North Las Vegas Airport', '24 min drive', '13.0 mi'), ('Port of Long Beach', '311 min drive', '277.2 mi'), ('UP-LAS VEGAS-NV', '16 min drive', '9.3 mi')]","Lighting - Fluorescent,Water - City Water,Sewer - County Sewer"
